"Universal Time","GOES secondary  Longwave","GOES secondary  Shortwave","GOES primary  Longwave","GOES primary  Shortwave"
"2024-05-05 00:49:00",0.000012639241504075471,0.0000012983103943042806,0.00001272752615477657,0.000001303560793530778
"2024-05-05 00:50:00",0.00001234569754160475,0.0000012313290653764852,0.000012430138667696156,0.000001237049332303286
"2024-05-05 00:51:00",0.000011957229617109988,0.0000011489659073049552,0.00001203994997922564,0.0000011505495649544173
"2024-05-05 00:52:00",0.000011461067515483592,0.0000010510843821975868,0.000011529918992891908,0.0000010535467254157993
"2024-05-05 00:53:00",0.000011004473890352529,9.790392141439952e-7,0.000011074444955738727,9.803329703572672e-7
"2024-05-05 00:54:00",0.000010602249858493451,9.224955306308402e-7,0.000010673961696738843,9.259802595806832e-7
"2024-05-05 00:55:00",0.000010234732144454028,8.801389412838034e-7,0.000010296647815266624,8.813559588816133e-7
"2024-05-05 00:56:00",0.000009916339877236169,8.387620482608327e-7,0.000009979748028854374,8.406179290432192e-7
"2024-05-05 00:57:00",0.000009627797226130497,8.01417058937659e-7,0.000009688795216789003,8.063784662226681e-7
"2024-05-05 00:58:00",0.000009451156984141562,7.822097813914297e-7,0.000009506378773949109,7.845657705729536e-7
"2024-05-05 00:59:00",0.000009330589819001034,7.656834668523516e-7,0.000009380247320223134,7.701082154198957e-7
"2024-05-05 01:00:00",0.000009286476597480942,7.58662793032272e-7,0.000009342067642137408,7.638110446350765e-7
"2024-05-05 01:01:00",0.000009241814041160978,7.505885832870263e-7,0.000009298281838709954,7.560251447102928e-7
"2024-05-05 01:02:00",0.000009198414772981778,7.388017593257246e-7,0.000009255109944206197,7.439736009473563e-7
"2024-05-05 01:03:00",0.000009149796824203804,7.185415142885176e-7,0.000009209633390128147,7.237510430968541e-7
"2024-05-05 01:04:00",0.000009109785423788708,7.040263199087349e-7,0.000009154887266049627,7.062791951284453e-7
"2024-05-05 01:05:00",0.000009024104656418785,6.899367690493818e-7,0.000009077104550669901,6.916351935615239e-7
"2024-05-05 01:06:00",0.000008991471077024471,6.860985308776435e-7,0.000009041435077961069,6.887068479954905e-7
"2024-05-05 01:07:00",0.00000886376710695913,6.585091796296183e-7,0.000008918149433156941,6.634874125666101e-7
"2024-05-05 01:08:00",0.000008881084795575589,6.758725703548407e-7,0.000008932011041906662,6.776884333703492e-7
"2024-05-05 01:09:00",0.000008834886102704331,6.574147732862912e-7,0.00000889299735717941,6.626534059250844e-7
"2024-05-05 01:10:00",0.000008647779395687394,6.201237283676164e-7,0.000008697354132891633,6.251094646358979e-7
"2024-05-05 01:11:00",0.00000851551340019796,6.035523369973816e-7,0.0000085660631157225,6.074401426303666e-7
"2024-05-05 01:12:00",0.000008389632967009675,5.927268489358539e-7,0.000008439628800260834,5.967672223050613e-7
"2024-05-05 01:13:00",0.000008234285814978648,5.754778840127983e-7,0.000008280216206912883,5.759916916758812e-7
"2024-05-05 01:14:00",0.000008147374501277227,5.628957069347962e-7,0.000008192333552869968,5.680465164914494e-7
"2024-05-05 01:15:00",0.000008127701221383177,5.700558745047601e-7,0.000008170872206392232,5.737270498684666e-7
"2024-05-05 01:16:00",0.000008181463272194378,5.911099947297771e-7,0.00000822314450488193,5.967024776509788e-7
"2024-05-05 01:17:00",0.000008367861482838634,6.359158533086884e-7,0.00000841477231006138,6.402286771844956e-7
"2024-05-05 01:18:00",0.000008896132385416422,7.961046435411845e-7,0.000008952273674367461,8.020583663892467e-7
"2024-05-05 01:19:00",0.000009555326869303826,9.84625103228609e-7,0.000009615283488528803,9.90010448731482e-7
"2024-05-05 01:20:00",0.000011220804481126834,0.000001459896566302632,0.00001128795793192694,0.0000014673526038677664
"2024-05-05 01:21:00",0.000015812211131560616,0.0000028808010483771795,0.00001582437107572332,0.0000028648189527302748
"2024-05-05 01:22:00",0.000026974625143338926,0.000006954401214898098,0.000026988367608282715,0.000007007756266830256
"2024-05-05 01:23:00",0.000044123546103946865,0.000014321907656267285,0.00004434954826137982,0.000014362321053340565
"2024-05-05 01:24:00",0.00006226215191418305,0.00002214391133747995,0.00006304830458248034,0.000022440966858994216
"2024-05-05 01:25:00",0.00007561884558526799,0.000026797903046826832,0.00007658547110622749,0.000026878948119701818
"2024-05-05 01:26:00",0.00008242872718255967,0.000026688703655963764,0.0000834301536087878,0.000026741670808405615
"2024-05-05 01:27:00",0.00008326250099344179,0.000024144739654730074,0.00008423916005995125,0.00002427827348583378
"2024-05-05 01:28:00",0.00007881317287683487,0.000021015335732954554,0.00007970431033754721,0.00002104298800986726
"2024-05-05 01:29:00",0.00007205869042081758,0.00001888687620521523,0.0000728676823200658,0.000018984726921189576
"2024-05-05 01:30:00",0.00006790674524381757,0.000017784961528377607,0.00006866426701890305,0.000017853080862550996
"2024-05-05 01:31:00",0.00006523764750454575,0.00001684978633420542,0.00006597447645617649,0.000016954048987827264
"2024-05-05 01:32:00",0.00006253430910874158,0.000015808318494237028,0.00006323336128843948,0.000015920764781185426
"2024-05-05 01:33:00",0.000059887122915824875,0.000014912796359567437,0.00006057053542463109,0.00001499378868174972
"2024-05-05 01:34:00",0.00005806111221318133,0.000014234718946681824,0.00005871751272934489,0.000014317757631943095
"2024-05-05 01:35:00",0.000056556113122496754,0.000013549236427934375,0.00005718140891985968,0.000013617949662148021
"2024-05-05 01:36:00",0.00005524410880752839,0.000012819000403396785,0.00005584659811574966,0.000012874019375885837
"2024-05-05 01:37:00",0.000054075939260656014,0.00001213961422763532,0.00005467031951411627,0.000012208707630634308
"2024-05-05 01:38:00",0.000052714109187945724,0.000011422011084505357,0.00005327862163539976,0.00001146137401519809
"2024-05-05 01:39:00",0.00005076671368442476,0.000010514982932363637,0.000051305294618941844,0.000010570396625553258
"2024-05-05 01:40:00",0.00004845375951845199,0.000009734806553751696,0.0000489820922666695,0.000009772507837624289
"2024-05-05 01:41:00",0.000046199878852348775,0.00000895739776751725,0.00004668449764722027,0.000009019733624882065
